#fte: [20-02-2018] http://switchoffandletsgo.blogspot.com.es/2013/04/relacionar-el-codigo-ine-con-su-codigo.html
#CodigoPostal	Municipio
32592	Baños de Molgas
32701	Baños de Molgas
32702	Baños de Molgas
32704	Baños de Molgas
32705	Baños de Molgas
32890	Barbadás
32940	Barbadás
32920	Barbadás
32005	Barbadás
32002	Barbadás
32930	Barbadás
32300	Barco de Valdeorras, O
32313	Barco de Valdeorras, O
32314	Barco de Valdeorras, O
32315	Barco de Valdeorras, O
32317	Barco de Valdeorras, O
32318	Barco de Valdeorras, O
32431	Beade
32432	Beade
32520	Beariz
32632	Blancos, Os
32634	Blancos, Os
32514	Boborás
32520	Boborás
32521	Boborás
32522	Boborás
32523	Boborás
32524	Boborás
32525	Boborás
32526	Boborás
32530	Boborás
32512	Boborás
32812	Bola, A
32357	Bolo, O
32375	Bolo, O
32374	Bolo, O
32372	Bolo, O
32373	Bolo, O
32644	Calvos de Randín
32645	Calvos de Randín
32646	Calvos de Randín
32647	Calvos de Randín
32648	Calvos de Randín
32334	Carballeda de Valdeorras
32339	Carballeda de Valdeorras
32338	Carballeda de Valdeorras
32337	Carballeda de Valdeorras
32335	Carballeda de Valdeorras
32330	Carballeda de Valdeorras
32329	Carballeda de Valdeorras
32336	Carballeda de Valdeorras
32412	Carballeda de Avia
32413	Carballeda de Avia
32416	Carballeda de Avia
32433	Carballeda de Avia
32434	Carballeda de Avia
32513	Carballiño, O
32574	Carballiño, O
32534	Carballiño, O
32515	Carballiño, O
32511	Carballiño, O
32510	Carballiño, O
32500	Carballiño, O
32516	Carballiño, O
32820	Cartelle
32821	Cartelle
32822	Cartelle
32823	Cartelle
32824	Cartelle
32825	Cartelle
32826	Cartelle
32591	Castrelo do Val
32626	Castrelo do Val
32625	Castrelo do Val
32612	Castrelo do Val
32624	Castrelo do Val
32430	Castrelo de Miño
32760	Castro Caldelas
32764	Castro Caldelas
32766	Castro Caldelas
32768	Castro Caldelas
32769	Castro Caldelas
32774	Castro Caldelas
32794	Castro Caldelas
32800	Celanova
32829	Celanova
32828	Celanova
32827	Celanova
32823	Celanova
32817	Celanova
32815	Celanova
32816	Celanova
32450	Cenlle
32454	Cenlle
32459	Cenlle
32152	Coles
32153	Coles
32100	Coles
32950	Coles
32200	Cortegada
32211	Cortegada
32213	Cortegada
32680	Cualedro
32688	Cualedro
32689	Cualedro
32786	Chandrexa de Queixa
32787	Chandrexa de Queixa
32768	Chandrexa de Queixa
32767	Chandrexa de Queixa
32794	Chandrexa de Queixa
32860	Entrimo
32867	Entrimo
32868	Entrimo
32869	Entrimo
32720	Esgos
32793	Esgos
32637	Xinzo de Limia
32636	Xinzo de Limia
32640	Xinzo de Limia
32632	Xinzo de Limia
32631	Xinzo de Limia
32630	Xinzo de Limia
32635	Xinzo de Limia
32212	Gomesende
32456	Gudiña, A
32540	Gudiña, A
32545	Gudiña, A
32546	Gudiña, A
32547	Gudiña, A
32536	Irixo, O
32539	Irixo, O
32537	Irixo, O
32530	Irixo, O
32526	Irixo, O
32538	Irixo, O
32535	Irixo, O
32670	Xunqueira de Ambía
32678	Xunqueira de Ambía
32679	Xunqueira de Ambía
32708	Xunqueira de Espadanedo
32720	Xunqueira de Espadanedo
32730	Xunqueira de Espadanedo
32357	Larouco
32358	Larouco
32370	Larouco
32371	Larouco
32620	Laza
32623	Laza
32622	Laza
32621	Laza
32420	Leiro
32425	Leiro
32426	Leiro
32427	Leiro
32428	Leiro
32429	Leiro
32858	Lobeira
32859	Lobeira
32857	Lobeira
32850	Lobeira
32846	Lobeira
32897	Lobeira
32869	Lobios
32870	Lobios
32879	Lobios
32892	Lobios
32893	Lobios
32894	Lobios
32895	Lobios
32707	Maceda
32790	Maceda
32708	Maceda
32703	Maceda
32700	Maceda
32706	Maceda
32720	Maceda
32375	Manzaneda
32781	Manzaneda
32782	Manzaneda
32783	Manzaneda
32784	Manzaneda
32785	Manzaneda
32574	Maside
32579	Maside
32578	Maside
32577	Maside
32575	Maside
32572	Maside
32570	Maside
32576	Maside
32410	Melón
32411	Melón
32816	Merca, A
32830	Merca, A
32838	Merca, A
32839	Merca, A
32549	Mezquita, A
32590	Mezquita, A
32499	Mezquita, A
32548	Mezquita, A
32750	Montederramo
32751	Montederramo
32769	Montederramo
32790	Montederramo
32624	Monterrei
32611	Monterrei
32618	Monterrei
32899	Muíños
32898	Muíños
32880	Muíños
32896	Muíños
32417	Nogueira de Ramuín
32162	Nogueira de Ramuín
32791	Nogueira de Ramuín
32720	Nogueira de Ramuín
32448	Nogueira de Ramuín
32163	Nogueira de Ramuín
32161	Nogueira de Ramuín
32160	Nogueira de Ramuín
32164	Nogueira de Ramuín
32613	Oímbra
32698	Oímbra
32940	Ourense
32002	Ourense
32990	Ourense
32981	Ourense
32980	Ourense
32971	Ourense
32970	Ourense
32960	Ourense
32593	Ourense
32172	Ourense
32103	Ourense
32005	Ourense
32001	Ourense
32003	Ourense
32004	Ourense
32900	Ourense
32111	Paderne de Allariz
32592	Paderne de Allariz
32110	Paderne de Allariz
32226	Padrenda
32227	Padrenda
32228	Padrenda
32229	Padrenda
32236	Padrenda
32220	Padrenda
32747	Parada de Sil
32790	Parada de Sil
32893	Parada de Sil
32740	Parada de Sil
32748	Parada de Sil
32746	Parada de Sil
32749	Parada de Sil
32793	Pereiro de Aguiar, O
32710	Pereiro de Aguiar, O
32711	Pereiro de Aguiar, O
32792	Pereiro de Aguiar, O
32440	Peroxa, A
32153	Peroxa, A
32151	Peroxa, A
32120	Peroxa, A
32449	Peroxa, A
32150	Peroxa, A
32371	Petín
32370	Petín
32356	Petín
32357	Petín
32135	Piñor
32137	Piñor
32138	Piñor
32641	Porqueira
32643	Porqueira
32644	Porqueira
32645	Porqueira
32780	Pobra de Trives, A
32789	Pobra de Trives, A
32788	Pobra de Trives, A
32787	Pobra de Trives, A
32782	Pobra de Trives, A
32235	Pontedeva
32452	Punxín
32456	Punxín
32457	Punxín
32572	Punxín
32578	Punxín
32814	Quintela de Leirado
32654	Rairiz de Veiga
32655	Rairiz de Veiga
32653	Rairiz de Veiga
32652	Rairiz de Veiga
32811	Ramirás
32815	Ramirás
32810	Ramirás
32400	Ribadavia
32414	Ribadavia
32415	Ribadavia
32416	Ribadavia
32417	Ribadavia
32418	Ribadavia
32812	Ribadavia
32779	San Xoán de Río
32794	San Xoán de Río
32770	San Xoán de Río
32611	Riós
32612	Riós
32610	Riós
32350	Rúa, A
32357	Rúa, A
32359	Rúa, A
32310	Rubiá
32311	Rubiá
32312	Rubiá
32320	Rubiá
32329	Rubiá
32455	San Amaro
32515	San Amaro
32453	San Amaro
32900	San Cibrao das Viñas
32901	San Cibrao das Viñas
32910	San Cibrao das Viñas
32911	San Cibrao das Viñas
32005	San Cibrao das Viñas
32141	San Cristovo de Cea
32130	San Cristovo de Cea
32133	San Cristovo de Cea
32134	San Cristovo de Cea
32135	San Cristovo de Cea
32136	San Cristovo de Cea
32137	San Cristovo de Cea
32139	San Cristovo de Cea
32692	Sandiás
32693	Sandiás
32631	Sarreaus
32636	Sarreaus
32696	Sarreaus
32690	Taboadela
32691	Taboadela
32764	Teixeira, A
32765	Teixeira, A
32920	Toén
32930	Toén
32940	Toén
32941	Toén
32631	Trasmiras
32696	Trasmiras
32694	Trasmiras
32695	Trasmiras
32357	Veiga, A
32360	Veiga, A
32365	Veiga, A
32366	Veiga, A
32367	Veiga, A
32368	Veiga, A
32369	Veiga, A
32813	Verea
32637	Verín
32699	Verín
32698	Verín
32697	Verín
32619	Verín
32600	Verín
32615	Verín
32635	Verín
32562	Viana do Bolo
32563	Viana do Bolo
32560	Viana do Bolo
32558	Viana do Bolo
32556	Viana do Bolo
32555	Viana do Bolo
32554	Viana do Bolo
32550	Viana do Bolo
32789	Viana do Bolo
32557	Viana do Bolo
32102	Vilamarín
32141	Vilamarín
32120	Vilamarín
32101	Vilamarín
32140	Vilamarín
32349	Vilamartín de Valdeorras
32315	Vilamartín de Valdeorras
32316	Vilamartín de Valdeorras
32340	Vilamartín de Valdeorras
32348	Vilamartín de Valdeorras
32702	Vilar de Barrio
32705	Vilar de Barrio
32650	Vilar de Santos
32651	Vilar de Santos
32610	Vilardevós
32614	Vilardevós
32616	Vilardevós
32617	Vilardevós
32547	Vilariño de Conso
32557	Vilariño de Conso
32591	Vilariño de Conso
33815	Allande
33890	Allande
33889	Allande
33888	Allande
33887	Allande
33880	Allande
33885	Allande
33677	Aller
33683	Aller
33688	Aller
33687	Aller
33686	Aller
33685	Aller
33684	Aller
33680	Aller
33670	Aller
33678	Aller
33681	Aller
33676	Aller
33675	Aller
33679	Aller
33557	Amieva
33558	Amieva
33402	Avilés
33490	Avilés
33470	Avilés
33460	Avilés
33418	Avilés
33417	Avilés
33403	Avilés
33401	Avilés
33410	Avilés
33842	Belmonte de Miranda
33844	Belmonte de Miranda
33847	Belmonte de Miranda
33845	Belmonte de Miranda
33843	Belmonte de Miranda
33838	Belmonte de Miranda
33837	Belmonte de Miranda
33827	Belmonte de Miranda
33836	Belmonte de Miranda
33830	Belmonte de Miranda
33846	Belmonte de Miranda
33839	Belmonte de Miranda
33527	Bimenes
33528	Bimenes
33728	Boal
33799	Boal
33798	Boal
33729	Boal
33726	Boal
33725	Boal
33724	Boal
33720	Boal
33731	Boal
33727	Boal
33554	Cabrales
33555	Cabrales
33310	Cabranes
33529	Cabranes
33456	Candamo
33828	Candamo
33829	Candamo
33414	Candamo
33816	Cangas del Narcea
33819	Cangas del Narcea
33818	Cangas del Narcea
33817	Cangas del Narcea
33814	Cangas del Narcea
33813	Cangas del Narcea
33811	Cangas del Narcea
33800	Cangas del Narcea
33815	Cangas del Narcea
33547	Cangas de Onís
33550	Cangas de Onís
33556	Cangas de Onís
33559	Cangas de Onís
33589	Cangas de Onís
33343	Caravia
33344	Caravia
33430	Carreño
33492	Carreño
33491	Carreño
33469	Carreño
33438	Carreño
33439	Carreño
33990	Caso
33995	Caso
33996	Caso
33450	Castrillón
33457	Castrillón
33405	Castrillón
33456	Castrillón
33459	Castrillón
33410	Castrillón
33401	Castrillón
33417	Castrillón
33412	Castrillón
33760	Castropol
33768	Castropol
33769	Castropol
33778	Castropol
33794	Castropol
33716	Coaña
33797	Coaña
33796	Coaña
33795	Coaña
33719	Coaña
33726	Coaña
33328	Colunga
33330	Colunga
33340	Colunga
33342	Colunga
33329	Colunga
33326	Colunga
33325	Colunga
33324	Colunga
33320	Colunga
33341	Colunga
33327	Colunga
33416	Corvera de Asturias
33468	Corvera de Asturias
33412	Corvera de Asturias
33404	Corvera de Asturias
33470	Corvera de Asturias
33150	Cudillero
33155	Cudillero
33156	Cudillero
33157	Cudillero
33159	Cudillero
33519	Cudillero
33812	Degaña
33813	Degaña
33750	Franco, El
33757	Franco, El
33758	Franco, El
33759	Franco, El
33746	Franco, El
03392	Gijón
33213	Gijón
33290	Gijón
33299	Gijón
33350	Gijón
33390	Gijón
33391	Gijón
33392	Gijón
33394	Gijón
33691	Gijón
33697	Gijón
33212	Gijón
33393	Gijón
33211	Gijón
33210	Gijón
33209	Gijón
33208	Gijón
33207	Gijón
33206	Gijón
33205	Gijón
33204	Gijón
33203	Gijón
33202	Gijón
05519	Gijón
33201	Gijón
33448	Gozón
33449	Gozón
33419	Gozón
33418	Gozón
33468	Gozón
33440	Gozón
33119	Grado
33820	Grado
33825	Grado
33826	Grado
33827	Grado
33829	Grado
33730	Grandas de Salime
33810	Ibias
33811	Ibias
33812	Ibias
33732	Illano
33733	Illano
33734	Illano
33411	Illas
33412	Illas
33414	Illas
33930	Langreo
33939	Langreo
33935	Langreo
33934	Langreo
33920	Langreo
33909	Langreo
33900	Langreo
33929	Langreo
33987	Laviana
33970	Laviana
33992	Laviana
33989	Laviana
33986	Laviana
33980	Laviana
33979	Laviana
33991	Laviana
33628	Lena
33638	Lena
33693	Lena
33692	Lena
33639	Lena
33694	Lena
33637	Lena
33629	Lena
33627	Lena
33620	Lena
33695	Lena
33630	Lena
33785	Valdés
33792	Valdés
33874	Valdés
33791	Valdés
33789	Valdés
33788	Valdés
33787	Valdés
33783	Valdés
33782	Valdés
33780	Valdés
33709	Valdés
33708	Valdés
33700	Valdés
33784	Valdés
33707	Valdés
33424	Llanera
33690	Llanera
33480	Llanera
33470	Llanera
33428	Llanera
33427	Llanera
33425	Llanera
33423	Llanera
33192	Llanera
33426	Llanera
33593	Llanes
33594	Llanes
33598	Llanes
33595	Llanes
33500	Llanes
33509	Llanes
33507	Llanes
33596	Llanes
33592	Llanes
33617	Mieres
33683	Mieres
33682	Mieres
33650	Mieres
33640	Mieres
33618	Mieres
33616	Mieres
33615	Mieres
33614	Mieres
33612	Mieres
33611	Mieres
33610	Mieres
33600	Mieres
33619	Mieres
33617	Mieres
33683	Mieres
33682	Mieres
33650	Mieres
33640	Mieres
33618	Mieres
33616	Mieres
33615	Mieres
33614	Mieres
33612	Mieres
33611	Mieres
33610	Mieres
33600	Mieres
33619	Mieres
33161	Morcín
33162	Morcín
33163	Morcín
33130	Muros de Nalón
33138	Muros de Nalón
33582	Nava
33581	Nava
33529	Nava
33528	Nava
33520	Nava
33710	Navia
33719	Navia
33790	Navia
33793	Navia
33180	Noreña
33556	Onís
33660	Oviedo
33195	Oviedo
33171	Oviedo
33174	Oviedo
33191	Oviedo
33193	Oviedo
33140	Oviedo
33194	Oviedo
33196	Oviedo
33199	Oviedo
33616	Oviedo
33127	Oviedo
33669	Oviedo
33696	Oviedo
33910	Oviedo
33919	Oviedo
33535	Oviedo
33004	Oviedo
33001	Oviedo
33170	Oviedo
33003	Oviedo
33119	Oviedo
33005	Oviedo
33006	Oviedo
33007	Oviedo
33009	Oviedo
33010	Oviedo
33011	Oviedo
33012	Oviedo
33013	Oviedo
33060	Oviedo
33069	Oviedo
33008	Oviedo
33002	Oviedo
33509	Parres
33587	Parres
33586	Parres
33585	Parres
33559	Parres
33549	Parres
33548	Parres
33546	Parres
33540	Parres
33576	Peñamellera Alta
33578	Peñamellera Alta
33577	Peñamellera Alta
33579	Peñamellera Baja
33735	Pesoz
33736	Pesoz
33777	Pesoz
33584	Piloña
33530	Piloña
33534	Piloña
33535	Piloña
33536	Piloña
33537	Piloña
33538	Piloña
33539	Piloña
33583	Piloña
33557	Ponga
33558	Ponga
33120	Pravia
33127	Pravia
33128	Pravia
33129	Pravia
33112	Proaza
33114	Proaza
33116	Proaza
33115	Quirós
33116	Quirós
33117	Quirós
33118	Quirós
33192	Regueras, Las
33414	Regueras, Las
33190	Regueras, Las
33191	Regueras, Las
33520	Ribadedeva
33590	Ribadedeva
33588	Ribadesella
33345	Ribadesella
33346	Ribadesella
33347	Ribadesella
33560	Ribadesella
33566	Ribadesella
33567	Ribadesella
33568	Ribadesella
33569	Ribadesella
33696	Ribera de Arriba
33173	Ribera de Arriba
33172	Ribera de Arriba
33170	Ribera de Arriba
33171	Ribera de Arriba
33160	Riosa
33859	Salas
33781	Salas
33869	Salas
33891	Salas
33868	Salas
33867	Salas
33866	Salas
33860	Salas
33857	Salas
33850	Salas
33848	Salas
33846	Salas
33782	Salas
33836	Salas
33858	Salas
33947	San Martín del Rey Aurelio
33960	San Martín del Rey Aurelio
33959	San Martín del Rey Aurelio
33958	San Martín del Rey Aurelio
33957	San Martín del Rey Aurelio
33948	San Martín del Rey Aurelio
33946	San Martín del Rey Aurelio
33945	San Martín del Rey Aurelio
33940	San Martín del Rey Aurelio
33950	San Martín del Rey Aurelio
33777	San Martín de Oscos
33776	Santa Eulalia de Oscos
33779	Santa Eulalia de Oscos
33774	San Tirso de Abres
33115	Santo Adriano
33518	Sariego
33518	Siero
33938	Siero
33937	Siero
33936	Siero
33010	Siero
33519	Siero
33510	Siero
33429	Siero
33420	Siero
33199	Siero
33189	Siero
33188	Siero
33187	Siero
33186	Siero
33580	Siero
33993	Sobrescobio
33840	Somiedo
33841	Somiedo
33842	Somiedo
33125	Soto del Barco
33458	Soto del Barco
33126	Soto del Barco
33127	Soto del Barco
33476	Tapia de Casariego
33740	Tapia de Casariego
33746	Tapia de Casariego
33747	Tapia de Casariego
33749	Tapia de Casariego
33775	Taramundi
33110	Teverga
33111	Teverga
33875	Tineo
33879	Tineo
33878	Tineo
33876	Tineo
33874	Tineo
33873	Tineo
33870	Tineo
33877	Tineo
33770	Vegadeo
33776	Vegadeo
33778	Vegadeo
33779	Vegadeo
33777	Villanueva de Oscos
33311	Villaviciosa
33315	Villaviciosa
33326	Villaviciosa
33318	Villaviciosa
33317	Villaviciosa
33316	Villaviciosa
33312	Villaviciosa
33310	Villaviciosa
33300	Villaviciosa
33314	Villaviciosa
33313	Villaviciosa
33717	Villayón
33718	Villayón
33826	Yernes y Tameza
34338	Abarca de Campos
34491	Abia de las Torres
34486	Aguilar de Campoo
34815	Aguilar de Campoo
34813	Aguilar de Campoo
34811	Aguilar de Campoo
34810	Aguilar de Campoo
34492	Aguilar de Campoo
34800	Aguilar de Campoo
34480	Alar del Rey
34487	Alar del Rey
34492	Alar del Rey
34219	Alba de Cerrato
34429	Amayuelas de Arriba
34191	Ampudia
34160	Ampudia
34159	Ampudia
34419	Amusco
34420	Amusco
34248	Antigüedad
34449	Arconada
34450	Astudillo
34490	Astudillo
34191	Autilla del Pino
34338	Autillo de Campos
34473	Ayuela
34240	Baltanás
34249	Baltanás
34208	Venta de Baños
34200	Venta de Baños
34305	Baquerín de Campos
34477	Bárcena de Campos
34820	Barruelo de Santullán
34828	Barruelo de Santullán
34829	Barruelo de Santullán
34406	Báscones de Ojeda
34310	Becerril de Campos
34304	Belmonte de Campos
39250	Berzosilla
34814	Berzosilla
34305	Boada de Campos
34468	Boadilla del Camino
34349	Boadilla de Rioseco
34829	Brañosera
34470	Buenavista de Valdavia
34473	Buenavista de Valdavia
34116	Bustillo de la Vega
34129	Bustillo del Páramo de Carrión
34407	Calahorra de Boedo
34129	Calzada de los Molinos
34305	Capillas
34309	Cardeñosa de Volpejera
34120	Carrión de los Condes
34131	Carrión de los Condes
34306	Castil de Vela
34850	Castrejón de la Peña
34858	Castrejón de la Peña
34859	Castrejón de la Peña
34246	Castrillo de Don Juan
34219	Castrillo de Onielo
34478	Castrillo de Villavega
34305	Castromocho
34309	Cervatos de la Cueza
34846	Cervera de Pisuerga
34844	Cervera de Pisuerga
34486	Cervera de Pisuerga
34839	Cervera de Pisuerga
34840	Cervera de Pisuerga
34218	Cevico de la Torre
34247	Cevico Navero
34320	Cisneros
34248	Cobos de Cerrato
34406	Collazos de Boedo
34407	Collazos de Boedo
34878	Congosto de Valdavia
34882	Congosto de Valdavia
34259	Cordovilla la Real
34219	Cubillas de Cerrato
34484	Dehesa de Montejo
34844	Dehesa de Montejo
34404	Dehesa de Montejo
34406	Dehesa de Romanos
34208	Dueñas
34210	Dueñas
34248	Espinosa de Cerrato
34405	Espinosa de Villagonzalo
34491	Espinosa de Villagonzalo
34306	Frechilla
34889	Fresno del Río
34440	Frómista
34337	Fuentes de Nava
34419	Fuentes de Valdepero
34192	Grijota
34879	Guardo
34880	Guardo
34882	Guardo
34889	Guardo
34306	Guaza de Campos
34247	Hérmedes de Cerrato
34405	Herrera de Pisuerga
34406	Herrera de Pisuerga
34400	Herrera de Pisuerga
34259	Herrera de Valdecañas
34209	Hontoria de Cerrato
34249	Hornillos de Cerrato
34419	Husillos
34468	Itero de la Vega
34347	Lagartos
34349	Lagartos
34468	Lantadilla
34485	Vid de Ojeda, La
34347	Ledigos
34449	Lomas
34220	Magaz de Pisuerga
34429	Manquillos
34429	Mantinos
34469	Marcilla de Campos
34170	Mazariegos
34306	Mazuecos de Valdeginate
34467	Melgar de Yuso
34305	Meneses de Campos
34485	Micieces de Ojeda
34410	Monzón de Campos
34419	Monzón de Campos
34349	Moratinos
34839	Mudá
34128	Nogal de las Huertas
34407	Olea de Boedo
34485	Olmos de Ojeda
34486	Olmos de Ojeda
34487	Olmos de Ojeda
34468	Osornillo
34191	Palencia
34001	Palencia
34002	Palencia
34003	Palencia
34004	Palencia
34005	Palencia
34006	Palencia
34257	Palenzuela
34407	Páramo de Boedo
34300	Paredes de Nava
34485	Payo de Ojeda
34170	Pedraza de Campos
34113	Pedrosa de la Vega
34116	Pedrosa de la Vega
34310	Perales
34429	Perales
34110	Pino del Río
34111	Pino del Río
34430	Piña de Campos
34347	Población de Arroyo
34449	Población de Campos
34219	Población de Cerrato
34846	Polentinos
34811	Pomar de Valdivia
34813	Pomar de Valdivia
34814	Pomar de Valdivia
34815	Pomar de Valdivia
34111	Poza de la Vega
34347	Pozo de Urama
34486	Prádanos de Ojeda
34470	Puebla de Valdavia, La
34250	Quintana del Puente
34128	Quintanilla de Onsoña
34114	Quintanilla de Onsoña
34208	Reinoso de Cerrato
34126	Renedo de la Vega
34469	Requena de Campos
34870	Respenda de la Peña
34874	Respenda de la Peña
34878	Respenda de la Peña
34447	Revenga de Campos
34407	Revilla de Collazos
34429	Ribas de Campos
34309	Riberos de la Cueza
34100	Saldaña
34117	Saldaña
34111	Saldaña
34115	Saldaña
34810	Salinas de Pisuerga
34828	Salinas de Pisuerga
34830	Salinas de Pisuerga
34429	San Cebrián de Campos
34828	San Cebrián de Mudá
34839	San Cebrián de Mudá
34491	San Cristóbal de Boedo
34830	San Mamés de Campos
34347	San Román de la Cuba
34191	Santa Cecilia del Alcor
34491	Santa Cruz de Boedo
34405	Santa Cruz de Boedo
34112	Santervás de la Vega
34486	Santibáñez de Ecla
34869	Santibáñez de la Peña
34870	Santibáñez de la Peña
34878	Santibáñez de la Peña
34879	Santibáñez de la Peña
34884	Santibáñez de la Peña
34490	Santoyo
34128	Serna, La
34407	Sotobañado y Priorato
34209	Soto de Cerrato
34257	Tabanera de Cerrato
34473	Tabanera de Valdavia
34439	Támara de Campos
34209	Tariego de Cerrato
34230	Torquemada
34305	Torremormojón
34844	Triollo
34465	Valbuena de Pisuerga
34239	Valdeolmillos
34115	Valderrábano
34473	Valderrábano
34127	Valde-Ucieza
34209	Valle de Cerrato
34886	Velilla del Río Carrión
34889	Velilla del Río Carrión
34888	Velilla del Río Carrión
34219	Vertavillo
34475	Villabasta de Valdavia
34348	Villacidaler
34349	Villacidaler
34247	Villaconancio
34340	Villada
34349	Villada
34475	Villaeles de Valdavia
34257	Villahán
34491	Villaherreros
34469	Villaherreros
34259	Villalaco
34889	Villalba de Guardo
34449	Villalcázar de Sirga
34347	Villalcón
34419	Villalobón
34111	Villaluenga de la Vega
34112	Villaluenga de la Vega
34113	Villaluenga de la Vega
34170	Villamartín de Campos
34239	Villamediana
34407	Villameriel
34408	Villameriel
34409	Villameriel
34126	Villamoronta
34309	Villamuera de la Cueza
34190	Villamuriel de Cerrato
34309	Villanueva del Rebollar
34477	Villanuño de Valdavia
34491	Villaprovedo
34447	Villarmentero de Campos
34113	Villarrabé
34116	Villarrabé
34350	Villarramiel
34132	Villasarracino
34475	Villasila de Valdavia
34129	Villaturde
34170	Villaumbrales
34192	Villaumbrales
34249	Villaviudas
34305	Villerías de Campos
34466	Villodre
34257	Villodrigo
34131	Villoldo
34111	Villota del Páramo
34112	Villota del Páramo
34449	Villovieco
34460	Osorno la Mayor
34469	Osorno la Mayor
34307	Valle del Retortillo
34128	Loma de Ucieza
34477	Loma de Ucieza
34118	Loma de Ucieza
34127	Loma de Ucieza
34847	Pernía, La
34848	Pernía, La
34849	Pernía, La
35480	Agaete
35489	Agaete
35269	Agüimes
35270	Agüimes
35260	Agüimes
35119	Agüimes
35118	Agüimes
35610	Antigua
35630	Antigua
35638	Antigua
35639	Antigua
35369	Antigua
35500	Arrecife
35350	Artenara
35413	Arucas
35412	Arucas
35418	Arucas
35414	Arucas
35000	Arucas
35404	Arucas
35400	Arucas
35415	Arucas
35411	Arucas
35637	Betancuria
35430	Firgas
35431	Firgas
35432	Firgas
35435	Firgas
35468	Gáldar
35640	Gáldar
35469	Gáldar
35460	Gáldar
35420	Gáldar
35188	Gáldar
35488	Gáldar
35520	Haría
35541	Haría
35542	Haría
35543	Haría
35000	Ingenio
35240	Ingenio
35250	Ingenio
35259	Ingenio
35139	Mogán
35149	Mogán
35138	Mogán
35130	Mogán
35129	Mogán
35120	Mogán
35140	Mogán
